Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2018	positive regulation of nucleic acid-templated transcription (GO:1903508)	1/502	0.6099226883656182	0.6324429107052718	0	0	1.0790640940341538	0.5335141823486725	KLF2
GO_Biological_Process_2018	negative regulation of cellular macromolecule biosynthetic process (GO:2000113)	1/512	0.6172636795645976	0.6380915951327282	0	0	1.057403783431181	0.5101539602014623	RPL13A
GO_Biological_Process_2018	positive regulation of transcription, DNA-templated (GO:0045893)	2/1120	0.6214397400023427	0.6404440133969097	0	0	0.9631995911065678	0.4582097761748653	NME2;KLF2
GO_Biological_Process_2018	negative regulation of transcription from RNA polymerase II promoter (GO:0000122)	1/565	0.6539821967912255	0.6719268302397652	0	0	0.9554275019700552	0.4057463176437319	KLF2
GO_Biological_Process_2018	regulation of nucleic acid-templated transcription (GO:1903506)	1/607	0.6806234296782425	0.6971735434698108	0	0	0.8872845617895123	0.3413792680607626	NME2
GO_Biological_Process_2018	negative regulation of gene expression (GO:0010629)	1/618	0.6872642629072993	0.701842595756848	0	0	0.8709706464973888	0.3266456945124557	RPL13A
GO_Biological_Process_2018	regulation of cellular macromolecule biosynthetic process (GO:2000112)	1/631	0.6949394158238148	0.7075365049324036	0	0	0.8524250440917107	0.3102235651619006	NME2
GO_Biological_Process_2018	regulation of cell proliferation (GO:0042127)	1/740	0.7524755889064214	0.7638080525947711	0	0	0.7225981055480379	0.2054973071937621	IFITM1
GO_Biological_Process_2018	positive regulation of gene expression (GO:0010628)	1/771	0.7668102979984677	0.7760212325089597	0	0	0.6923881673881674	0.1838400245300378	KLF2
GO_Biological_Process_2018	regulation of transcription from RNA polymerase II promoter (GO:0006357)	2/1478	0.7694894748580703	0.7764010569675739	0	0	0.7157181571815718	0.1875381999338293	NME2;KLF2
GO_Biological_Process_2018	negative regulation of transcription, DNA-templated (GO:0045892)	1/813	0.7849494542344613	0.789635719632876	0	0	0.6551382047071702	0.1586325134013557	KLF2
GO_Biological_Process_2018	regulation of transcription, DNA-templated (GO:0006355)	2/1598	0.8068546682177151	0.8092560213969345	0	0	0.657608306480487	0.1411304470305195	NME2;KLF2
GO_Biological_Process_2018	regulation of gene expression (GO:0010468)	1/1037	0.8607924201040367	0.8607924201040367	0	0	0.507480694980695	0.0760723179827319	NME2
